!	https://www.youtube.com/watch?v=Fb2IwaOWm8E	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
み	https://www.youtube.com/watch?v=wDABrYnUdYY	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
む	https://www.youtube.com/watch?v=k1kZj6rfFVU	https://www.youtube.com/channel/UCQ0UDLQCjY0rmuxCDE38FGg
め	https://www.youtube.com/watch?v=Fb2IwaOWm8E	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
も	https://www.youtube.com/watch?v=Fb2IwaOWm8E	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
ゃ	https://www.youtube.com/watch?v=k1kZj6rfFVU	https://www.youtube.com/channel/UCQ0UDLQCjY0rmuxCDE38FGg
や	https://www.youtube.com/watch?v=k1kZj6rfFVU	https://www.youtube.com/channel/UCQ0UDLQCjY0rmuxCDE38FGg
ゅ	https://www.youtube.com/watch?v=k1kZj6rfFVU	https://www.youtube.com/channel/UCQ0UDLQCjY0rmuxCDE38FGg
ゆ	https://www.youtube.com/watch?v=i8m4NUPByMA	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
ょ	https://www.youtube.com/watch?v=Fb2IwaOWm8E	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
よ	https://twitter.com/sakamatachloe/status/1536226711108747265	https://twitter.com/sakamatachloe
ら	https://www.youtube.com/watch?v=k1kZj6rfFVU	https://www.youtube.com/channel/UCQ0UDLQCjY0rmuxCDE38FGg
り	https://www.youtube.com/watch?v=wDABrYnUdYY	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
る	https://www.youtube.com/watch?v=Fb2IwaOWm8E	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
れ	https://www.youtube.com/watch?v=wDABrYnUdYY	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
ろ	https://www.youtube.com/watch?v=k1kZj6rfFVU	https://www.youtube.com/channel/UCQ0UDLQCjY0rmuxCDE38FGg
わ	https://www.youtube.com/watch?v=Fb2IwaOWm8E	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
を	https://www.youtube.com/watch?v=Fb2IwaOWm8E	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
ん	https://www.youtube.com/watch?v=wDABrYnUdYY	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
゛	https://twitter.com/sakamatachloe/status/1536226711108747265	https://twitter.com/sakamatachloe
ア	https://twitter.com/sakamatachloe/status/1496787201115316234	https://twitter.com/sakamatachloe
ィ	https://www.youtube.com/watch?v=i8m4NUPByMA	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
イ	https://www.youtube.com/watch?v=Fb2IwaOWm8E	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
ウ	https://www.youtube.com/watch?v=wDABrYnUdYY	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
エ	https://www.youtube.com/watch?v=TtB0GZLum1w	https://www.youtube.com/channel/UCJFZiqLMntJufDCHc6bQixg
ォ	https://www.youtube.com/watch?v=wDABrYnUdYY	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
カ	https://www.youtube.com/watch?v=Fb2IwaOWm8E	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
キ	https://www.youtube.com/watch?v=Fb2IwaOWm8E	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
ク	https://www.youtube.com/watch?v=wDABrYnUdYY	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
ケ	https://www.youtube.com/watch?v=i8m4NUPByMA	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
ザ	https://www.youtube.com/watch?v=Fb2IwaOWm8E	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
ス	https://www.youtube.com/watch?v=wDABrYnUdYY	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
セ	https://www.youtube.com/watch?v=Fb2IwaOWm8E	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
ゼ	https://www.youtube.com/watch?v=TtB0GZLum1w	https://www.youtube.com/channel/UCJFZiqLMntJufDCHc6bQixg
チ	https://www.youtube.com/watch?v=wDABrYnUdYY	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
ッ	https://www.youtube.com/watch?v=wDABrYnUdYY	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
デ	https://www.youtube.com/watch?v=Fb2IwaOWm8E	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
ト	https://www.youtube.com/watch?v=wDABrYnUdYY	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
ナ	https://www.youtube.com/watch?v=Fb2IwaOWm8E	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
ニ	https://twitter.com/sakamatachloe/status/1496787201115316234	https://twitter.com/sakamatachloe
ネ	https://www.youtube.com/watch?v=i8m4NUPByMA	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
ノ	https://www.youtube.com/watch?v=TtB0GZLum1w	https://www.youtube.com/channel/UCJFZiqLMntJufDCHc6bQixg
ハ	https://www.youtube.com/watch?v=i8m4NUPByMA	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
バ	https://www.youtube.com/watch?v=i8m4NUPByMA	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
パ	https://www.youtube.com/watch?v=Fb2IwaOWm8E	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
ブ	https://www.youtube.com/watch?v=i8m4NUPByMA	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
プ	https://www.youtube.com/watch?v=wDABrYnUdYY	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
ヘ	https://www.youtube.com/watch?v=i8m4NUPByMA	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
ホ	https://www.youtube.com/watch?v=Fb2IwaOWm8E	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
マ	https://twitter.com/sakamatachloe/status/1496787201115316234	https://twitter.com/sakamatachloe
ム	https://www.youtube.com/watch?v=Fb2IwaOWm8E	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
メ	https://www.youtube.com/watch?v=i8m4NUPByMA	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
モ	https://www.youtube.com/watch?v=i8m4NUPByMA	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
ラ	https://www.youtube.com/watch?v=Fb2IwaOWm8E	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
リ	https://www.youtube.com/watch?v=Fb2IwaOWm8E	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
ル	https://twitter.com/sakamatachloe/status/1496787201115316234	https://twitter.com/sakamatachloe
レ	https://www.youtube.com/watch?v=Fb2IwaOWm8E	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
ロ	https://www.youtube.com/watch?v=wDABrYnUdYY	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
ヱ	https://www.youtube.com/watch?v=wDABrYnUdYY	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
ン	https://www.youtube.com/watch?v=i8m4NUPByMA	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
・	https://www.youtube.com/watch?v=i8m4NUPByMA	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
ー	https://www.youtube.com/watch?v=k1kZj6rfFVU	https://www.youtube.com/channel/UCQ0UDLQCjY0rmuxCDE38FGg
一	https://www.youtube.com/watch?v=i8m4NUPByMA	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
万	https://twitter.com/sakamatachloe/status/1496787201115316234	https://twitter.com/sakamatachloe
人	https://www.youtube.com/watch?v=Fb2IwaOWm8E	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
仕	https://www.youtube.com/watch?v=Fb2IwaOWm8E	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
代	https://www.youtube.com/watch?v=i8m4NUPByMA	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
件	https://www.youtube.com/watch?v=i8m4NUPByMA	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
企	https://twitter.com/sakamatachloe/status/1518718542786433026	https://twitter.com/sakamatachloe
何	https://www.youtube.com/watch?v=i8m4NUPByMA	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
作	https://www.youtube.com/watch?v=i8m4NUPByMA	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
使	https://www.youtube.com/watch?v=Fb2IwaOWm8E	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
例	https://www.youtube.com/watch?v=Fb2IwaOWm8E	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
僕	https://www.youtube.com/watch?v=i8m4NUPByMA	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
先	https://www.youtube.com/watch?v=TtB0GZLum1w	https://www.youtube.com/channel/UCJFZiqLMntJufDCHc6bQixg
入	https://www.youtube.com/watch?v=wDABrYnUdYY	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
全	https://www.youtube.com/watch?v=Fb2IwaOWm8E	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
公	https://twitter.com/sakamatachloe/status/1518718542786433026	https://twitter.com/sakamatachloe
処	https://www.youtube.com/watch?v=i8m4NUPByMA	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
出	https://www.youtube.com/watch?v=Fb2IwaOWm8E	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
分	https://www.youtube.com/watch?v=i8m4NUPByMA	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
動	https://www.youtube.com/watch?v=i8m4NUPByMA	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
又	https://www.youtube.com/watch?v=i8m4NUPByMA	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
叉	https://www.youtube.com/watch?v=wDABrYnUdYY	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
口	https://www.youtube.com/watch?v=wDABrYnUdYY	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
叶	https://www.youtube.com/watch?v=Fb2IwaOWm8E	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
合	https://www.youtube.com/watch?v=aGp1Q3aH_Bk	https://www.youtube.com/channel/UCJFZiqLMntJufDCHc6bQixg
同	https://www.youtube.com/watch?v=i8m4NUPByMA	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
君	https://www.youtube.com/watch?v=i8m4NUPByMA	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
味	https://www.youtube.com/watch?v=i8m4NUPByMA	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
四	https://www.youtube.com/watch?v=wDABrYnUdYY	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
回	https://twitter.com/sakamatachloe/status/1496787201115316234	https://twitter.com/sakamatachloe
国	https://www.youtube.com/watch?v=Fb2IwaOWm8E	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
大	https://www.youtube.com/watch?v=wDABrYnUdYY	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
天	https://www.youtube.com/watch?v=Fb2IwaOWm8E	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
女	https://www.youtube.com/watch?v=Fb2IwaOWm8E	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
姫	https://www.youtube.com/watch?v=wDABrYnUdYY	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
子	https://www.youtube.com/watch?v=Fb2IwaOWm8E	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
字	https://www.youtube.com/watch?v=wDABrYnUdYY	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
宝	https://www.youtube.com/watch?v=Fb2IwaOWm8E	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
密	https://twitter.com/sakamatachloe/status/1536226711108747265	https://twitter.com/sakamatachloe
屋	https://www.youtube.com/watch?v=Fb2IwaOWm8E	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
引	https://www.youtube.com/watch?v=Fb2IwaOWm8E	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
張	https://www.youtube.com/watch?v=Fb2IwaOWm8E	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
強	https://www.youtube.com/watch?v=Fb2IwaOWm8E	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
当	https://www.youtube.com/watch?v=wDABrYnUdYY	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
彦	https://www.youtube.com/watch?v=wDABrYnUdYY	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
心	https://www.youtube.com/watch?v=i8m4NUPByMA	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
情	https://www.youtube.com/watch?v=Fb2IwaOWm8E	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
意	https://www.youtube.com/watch?v=i8m4NUPByMA	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
愛	https://www.youtube.com/watch?v=aGp1Q3aH_Bk	https://www.youtube.com/channel/UCJFZiqLMntJufDCHc6bQixg
感	https://www.youtube.com/watch?v=Fb2IwaOWm8E	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
慣	https://www.youtube.com/watch?v=i8m4NUPByMA	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
才	https://www.youtube.com/watch?v=Fb2IwaOWm8E	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
指	https://www.youtube.com/watch?v=i8m4NUPByMA	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
放	https://www.youtube.com/watch?v=Fb2IwaOWm8E	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
敵	https://www.youtube.com/watch?v=Fb2IwaOWm8E	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
文	https://www.youtube.com/watch?v=wDABrYnUdYY	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
早	https://www.youtube.com/watch?v=wDABrYnUdYY	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
星	https://www.youtube.com/watch?v=wDABrYnUdYY	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
書	https://www.youtube.com/watch?v=i8m4NUPByMA	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
最	https://www.youtube.com/watch?v=Fb2IwaOWm8E	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
望	https://www.youtube.com/watch?v=Fb2IwaOWm8E	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
本	https://www.youtube.com/watch?v=Fb2IwaOWm8E	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
様	https://www.youtube.com/watch?v=Fb2IwaOWm8E	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
歌	https://www.youtube.com/watch?v=Fb2IwaOWm8E	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
母	https://www.youtube.com/watch?v=i8m4NUPByMA	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
気	https://www.youtube.com/watch?v=i8m4NUPByMA	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
汚	https://www.youtube.com/watch?v=i8m4NUPByMA	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
江	https://www.youtube.com/watch?v=Fb2IwaOWm8E	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
沙	https://www.youtube.com/watch?v=wDABrYnUdYY	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
活	https://www.youtube.com/watch?v=i8m4NUPByMA	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
燈	https://www.youtube.com/watch?v=Fb2IwaOWm8E	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
物	https://www.youtube.com/watch?v=i8m4NUPByMA	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
産	https://www.youtube.com/watch?v=Fb2IwaOWm8E	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
由	https://www.youtube.com/watch?v=i8m4NUPByMA	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
画	https://twitter.com/sakamatachloe/status/1518718542786433026	https://twitter.com/sakamatachloe
発	https://twitter.com/sakamatachloe/status/1518718542786433026	https://twitter.com/sakamatachloe
皆	https://www.youtube.com/watch?v=i8m4NUPByMA	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
秘	https://twitter.com/sakamatachloe/status/1536226711108747265	https://twitter.com/sakamatachloe
素	https://www.youtube.com/watch?v=Fb2IwaOWm8E	https://www.youtube.com/channel/UCIBY1ollUsauvVi4hW4cumw
